iso_code,location,date,total_cases,new_cases,total_deaths,total_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
ABW,Aruba,13-03-2020,2,2,0,15,18.733,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,20-03-2020,4,2,0,15,37.465,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,24-03-2020,12,8,0,15,112.395,74.93,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,25-03-2020,17,5,0,15,159.227,46.831,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,26-03-2020,19,2,0,15,177.959,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,27-03-2020,28,9,0,15,262.256,84.296,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,28-03-2020,28,0,0,15,262.256,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,29-03-2020,28,0,0,15,262.256,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,30-03-2020,50,22,0,15,468.314,206.058,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,01-04-2020,55,5,0,15,515.145,46.831,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,02-04-2020,55,0,0,15,515.145,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,03-04-2020,60,5,0,15,561.977,46.831,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,04-04-2020,62,2,0,15,581020.7102,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,05-04-2020,64,2,0,15,599.442,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,06-04-2020,64,0,0,15,599.442,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,07-04-2020,71,7,0,15,665.1020102,65.564,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,08-04-2020,74,3,0,15,693.110205,28.099,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,09-04-2020,77,3,0,15,721.210203,28.099,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,10-04-2020,82,5,0,15,768.102035,46.831,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,11-04-2020,86,4,0,15,810205.5,37.465,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,12-04-2020,92,6,0,15,861.698,56.198,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,13-04-2020,92,0,0,15,861.698,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,14-04-2020,92,0,0,15,861.698,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,15-04-2020,92,0,0,15,861.698,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,16-04-2020,93,1,1,1,871.102064,9.366,9.366,9.366,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,17-04-2020,95,2,1,1,889.796,18.733,9.366,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,18-04-2020,96,1,2,2,899.163,9.366,18.733,9.366,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,19-04-2020,96,0,2,2,899.163,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,20-04-2020,97,1,2,2,910208.529,9.366,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,21-04-2020,97,0,2,2,910208.529,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,22-04-2020,97,0,2,2,910208.529,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,23-04-2020,100,3,2,2,936.628,28.099,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,24-04-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,25-04-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,26-04-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,27-04-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,28-04-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,29-04-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,30-04-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,01-05-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,02-05-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,03-05-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,04-05-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,05-05-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,06-05-2020,100,0,2,2,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,07-05-2020,101,1,2,2,945.994,9.366,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,08-05-2020,101,0,3,3,945.994,0,28.099,9.366,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,09-05-2020,101,0,3,3,945.994,0,28.099,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,10-05-2020,101,0,3,3,945.994,0,28.099,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,11-05-2020,101,0,3,3,945.994,0,28.099,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,12-05-2020,101,0,3,3,945.994,0,28.099,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
ABW,Aruba,13-05-2020,101,0,3,3,945.994,0,28.099,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,
AFG,Afghanistan,31-12-2019,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,01-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,02-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,03-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,04-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,05-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,06-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,07-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,08-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,09-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,10-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,11-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,12-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,13-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,14-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,15-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,16-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,17-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,18-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,19-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,20-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,21-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,22-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,23-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,24-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,25-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,26-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,27-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,28-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,29-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,30-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,31-01-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,01-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,02-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,03-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,04-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,05-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,06-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,07-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,08-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,09-02-2020,0,0,0,15,1000,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,10-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,11-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,12-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,13-02-2020,0,0,0,15,1005,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,14-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,15-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,16-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,17-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,18-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,19-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,20-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,21-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,22-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,23-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,24-02-2020,0,0,0,15,1020,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,25-02-2020,1,1,0,15,1020.102026,0.026,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,26-02-2020,1,0,0,15,1020.102026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,27-02-2020,1,0,0,15,1020.102026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,28-02-2020,1,0,0,15,1020.102026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,29-02-2020,1,0,0,15,1020.102026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,01-03-2020,1,0,0,15,1020.102026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,02-03-2020,1,0,0,15,1020.102026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,08-03-2020,4,3,0,15,1020.110203,0.077,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,11-03-2020,7,3,0,15,1020.18,0.077,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,15-03-2020,10,3,0,15,1020.257,0.077,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,16-03-2020,16,6,0,15,1020.411,0.154,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,17-03-2020,21,5,0,15,1020.539,0.128,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,18-03-2020,22,1,0,15,1020.565,0.026,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,19-03-2020,22,0,0,15,1020.565,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,20-03-2020,22,0,0,15,1020.565,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,21-03-2020,24,2,0,15,1020.617,0.051,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,22-03-2020,24,0,0,15,1020.617,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,23-03-2020,34,10,0,15,1020.873,0.257,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,24-03-2020,40,6,1,1,1.102028,0.154,0.026,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,25-03-2020,42,2,1,1,1.102079,0.051,0.026,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,26-03-2020,75,33,1,1,1.927,0.848,0.026,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,27-03-2020,75,0,1,1,1.927,0,0.026,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,28-03-2020,91,16,2,2,2.338,0.411,0.051,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,29-03-2020,106,15,3,3,2.723,0.385,0.077,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,30-03-2020,114,8,4,4,2.928,0.206,0.103,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,31-03-2020,141,27,4,4,3.622,0.694,0.103,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,01-04-2020,166,25,4,4,4.264,0.642,0.103,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,02-04-2020,192,26,4,4,4.932,0.668,0.103,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,03-04-2020,235,43,4,4,6.102037,1.105,0.103,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,04-04-2020,235,0,4,4,6.102037,0,0.103,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,05-04-2020,270,35,5,5,6.936,0.899,0.128,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,06-04-2020,299,29,7,7,7.681,0.745,0.18,0.051,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,07-04-2020,337,38,7,7,8.657,0.976,0.18,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,08-04-2020,367,30,11,11,9.428,0.771,0.283,0.103,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,09-04-2020,423,56,14,14,11020.866,1.439,0.36,0.077,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,10-04-2020,484,61,15,15,12.433,1.567,0.385,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,11-04-2020,521,37,15,15,13.384,0.95,0.385,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,12-04-2020,555,34,18,18,14.257,0.873,0.462,0.077,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,13-04-2020,607,52,18,18,15.593,1.336,0.462,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,14-04-2020,665,58,21,21,17.102083,1.49,0.539,0.077,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,15-04-2020,714,49,23,23,18.341,1.259,0.591,0.051,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,16-04-2020,784,70,25,25,21020.14,1.798,0.642,0.051,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,17-04-2020,794,10,29,29,21020.396,0.257,0.745,0.103,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,18-04-2020,845,51,30,315,21.710207,1.31,0.771,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,19-04-2020,908,63,30,315,23.325,1.618,0.771,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,20-04-2020,996,88,33,33,25.585,2.261,0.848,0.077,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,21-04-2020,1031,35,35,35,26.485,0.899,0.899,0.051,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,22-04-2020,1092,61,36,36,28.102052,1.567,0.925,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,23-04-2020,1176,84,40,415,31020.21021,2.158,1.028,0.103,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,24-04-2020,1281,105,42,42,32.910207,2.697,1.079,0.051,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,25-04-2020,1351,70,43,43,34.710205,1.798,1.105,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,26-04-2020,1463,112,47,47,37.582,2.877,1.207,0.103,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,27-04-2020,1531,68,57,57,39.329,1.747,1.464,0.257,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,28-04-2020,1703,172,57,57,43.747,4.418,1.464,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,29-04-2020,1827,124,60,615,46.932,3.185,1.541,0.077,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,30-04-2020,1949,122,60,615,51020.10207,3.134,1.541,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
AFG,Afghanistan,01-05-2020,2171,222,64,64,55.769,5.703,1.644,0.103,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5
